image,n_candidates_added
/home/constantin/Doctorat/GunDatasetNoAugSplit70percentage/train/images/cleaning_tasks_000538_jpg.rf.6e6540ea2f3357bdc63d9843631c7780.jpg,2
/home/constantin/Doctorat/GunDatasetNoAugSplit70percentage/train/images/cleaning_tasks_000560_jpg.rf.b8b9f287466633c533dcdebb0520d9c4.jpg,1
/home/constantin/Doctorat/GunDatasetNoAugSplit70percentage/train/images/cleaning_tasks_000609_jpg.rf.e7498cdcb5263d690e52803b14a8d733.jpg,1
/home/constantin/Doctorat/GunDatasetNoAugSplit70percentage/train/images/cleaning_tasks_000777_jpg.rf.f57deea01debee7b485f5130325cddf2.jpg,1
/home/constantin/Doctorat/GunDatasetNoAugSplit70percentage/train/images/cleaning_tasks_000786_jpg.rf.fb764b958dbe986cb8ef89103d3c79e6.jpg,1
/home/constantin/Doctorat/GunDatasetNoAugSplit70percentage/train/images/cleaning_tasks_000881_jpg.rf.54dc0c3fcae6f692d8b4696c9c3e0ac3.jpg,1
/home/constantin/Doctorat/GunDatasetNoAugSplit70percentage/train/images/cleaning_tasks_000925_jpg.rf.bcd3559cbf5945818260513a57c826bf.jpg,1
/home/constantin/Doctorat/GunDatasetNoAugSplit70percentage/train/images/cleaning_tasks_000964_jpg.rf.82cbcd3af50128d304e627c6958b798f.jpg,1
/home/constantin/Doctorat/GunDatasetNoAugSplit70percentage/train/images/cleaning_tasks_000987_jpg.rf.24e6636656a0223599c0406e46807c40.jpg,1
/home/constantin/Doctorat/GunDatasetNoAugSplit70percentage/train/images/cleaning_tasks_001031_jpg.rf.ae39bdd5adce5ee97667602785f2f427.jpg,1
/home/constantin/Doctorat/GunDatasetNoAugSplit70percentage/train/images/cleaning_tasks_001058_jpg.rf.021657e66688c3182739978050d39ff1.jpg,1
/home/constantin/Doctorat/GunDatasetNoAugSplit70percentage/train/images/cleaning_tasks_001089_jpg.rf.a69216521a49db234252a0a543e412f9.jpg,1
/home/constantin/Doctorat/GunDatasetNoAugSplit70percentage/train/images/cleaning_tasks_001091_jpg.rf.bbb0327efb9b523a0d78d24953590881.jpg,2
/home/constantin/Doctorat/GunDatasetNoAugSplit70percentage/train/images/cleaning_tasks_001114_jpg.rf.72553195c99896bd0535cd7a6afbe442.jpg,1
/home/constantin/Doctorat/GunDatasetNoAugSplit70percentage/train/images/cleaning_tasks_001121_jpg.rf.46f71bf88d962145df78e26a61826e07.jpg,1
/home/constantin/Doctorat/GunDatasetNoAugSplit70percentage/train/images/cleaning_tasks_001138_jpg.rf.4654b05860414e2e7a6012e74b3b8af4.jpg,1
/home/constantin/Doctorat/GunDatasetNoAugSplit70percentage/train/images/cleaning_tasks_001147_jpg.rf.0cd2bad181643c8b7573d8a58576acbc.jpg,1
/home/constantin/Doctorat/GunDatasetNoAugSplit70percentage/train/images/cleaning_tasks_001211_jpg.rf.c59082fbfd1b0374cb3cdbd05a18acf6.jpg,1
/home/constantin/Doctorat/GunDatasetNoAugSplit70percentage/train/images/cleaning_tasks_001262_jpg.rf.717684524de7935b7af087125741ade5.jpg,1
/home/constantin/Doctorat/GunDatasetNoAugSplit70percentage/train/images/cleaning_tasks_001263_jpg.rf.cef6bd07e1f2e7bdbcb150a06372ccda.jpg,1
/home/constantin/Doctorat/GunDatasetNoAugSplit70percentage/train/images/cleaning_tasks_001270_jpg.rf.7d182b400d7361176dc72b2970cdee29.jpg,1
/home/constantin/Doctorat/GunDatasetNoAugSplit70percentage/train/images/cleaning_tasks_001383_jpg.rf.34e331ab75abc451b870bd983b95d47b.jpg,1
/home/constantin/Doctorat/GunDatasetNoAugSplit70percentage/train/images/cleaning_tasks_001483_jpg.rf.7067a76cfd17452fccd31218f87f0749.jpg,1
/home/constantin/Doctorat/GunDatasetNoAugSplit70percentage/train/images/cleaning_tasks_001495_jpg.rf.993750cff4b578bc11a90ed2b1fb00b9.jpg,1
/home/constantin/Doctorat/GunDatasetNoAugSplit70percentage/train/images/cleaning_tasks_001548_jpg.rf.258b758c774335531188414adaf1788c.jpg,1
/home/constantin/Doctorat/GunDatasetNoAugSplit70percentage/train/images/cleaning_tasks_001632_jpg.rf.48d3df4bf316672a0f9e3ef2f78a626b.jpg,2
/home/constantin/Doctorat/GunDatasetNoAugSplit70percentage/train/images/cleaning_tasks_001741_jpg.rf.80c33c5cb0adc858dccd5e785a48ed6f.jpg,1
/home/constantin/Doctorat/GunDatasetNoAugSplit70percentage/train/images/cleaning_tasks_001745_jpg.rf.a735beca4b83ef7b9958c2574e69e5e4.jpg,1
/home/constantin/Doctorat/GunDatasetNoAugSplit70percentage/train/images/cleaning_tasks_001842_jpg.rf.a74c4b0b3a6693373723faf6cd5d46bf.jpg,1
/home/constantin/Doctorat/GunDatasetNoAugSplit70percentage/train/images/cleaning_tasks_001915_jpg.rf.37e4e84c25ed2f2af9d6d243804eba6d.jpg,1
/home/constantin/Doctorat/GunDatasetNoAugSplit70percentage/train/images/cleaning_tasks_001928_jpg.rf.58d8125f0338976603a76ccdf497cd48.jpg,2
/home/constantin/Doctorat/GunDatasetNoAugSplit70percentage/train/images/cleaning_tasks_001971_jpg.rf.0c0aa66cbee90217066464708a5ddb8c.jpg,1
/home/constantin/Doctorat/GunDatasetNoAugSplit70percentage/train/images/cleaning_tasks_001987_jpg.rf.5ad99363e2fb0e56a9c7a89b07b4e0cc.jpg,2
/home/constantin/Doctorat/GunDatasetNoAugSplit70percentage/train/images/cleaning_tasks_002040_jpg.rf.67fbc9dbfad15c58b978c91e36194ee0.jpg,1
/home/constantin/Doctorat/GunDatasetNoAugSplit70percentage/train/images/cleaning_tasks_002066_jpg.rf.292733f40f0c9c98654b1d5cd9a8b033.jpg,2
/home/constantin/Doctorat/GunDatasetNoAugSplit70percentage/train/images/d2d7250129bc7c5a8dabdee4070fd228_jpg.rf.8f0c83f74d87b293d2adc48eff67071d.jpg,1
/home/constantin/Doctorat/GunDatasetNoAugSplit70percentage/train/images/fbb3c0e5-5b45-4910-884b-cb39ed7a782b_jpg.rf.99f73aea20b5ffc9915f01c41b9ce828.jpg,1
/home/constantin/Doctorat/GunDatasetNoAugSplit70percentage/train/images/flashlight_or_cigarette_003547_jpg.rf.98612b2cfffddb321c3316fd4e444f5e.jpg,1
/home/constantin/Doctorat/GunDatasetNoAugSplit70percentage/train/images/ia_200000008_jpg.rf.df4508b7bfbaedca8e9d0dbf6b5f066f.jpg,1
/home/constantin/Doctorat/GunDatasetNoAugSplit70percentage/train/images/ia_200000026_jpg.rf.f386d5d385b5fa4911ea99f205f28517.jpg,1
/home/constantin/Doctorat/GunDatasetNoAugSplit70percentage/train/images/ia_200000036_jpg.rf.d9694eee09edff82399a06b52ff84dfb.jpg,1
/home/constantin/Doctorat/GunDatasetNoAugSplit70percentage/train/images/ia_200000070_jpg.rf.534ad617f99387fe509df03755a20c13.jpg,1
/home/constantin/Doctorat/GunDatasetNoAugSplit70percentage/train/images/ia_200000078_jpg.rf.89be92ad7fd6c5ed5a1f9b9bf02a9ee4.jpg,1
/home/constantin/Doctorat/GunDatasetNoAugSplit70percentage/train/images/imDF4G65D4FG51DF5G1D5F1GD51FG65D1FGH65age_jpg.rf.4f5a9d671ff3ea3e03de5253a98702a8.jpg,1
/home/constantin/Doctorat/GunDatasetNoAugSplit70percentage/train/images/imED5TG65D4FG654DF6G54D65F4G6D5F4G6D5age_jpg.rf.d1a59eecdc780957f2c7c422b47a6de4.jpg,2
/home/constantin/Doctorat/GunDatasetNoAugSplit70percentage/train/images/imFG5641H6F5XC4H65CGH654CFG64UJHage_jpg.rf.5e3a9cc81da1c96a09931ce0f358e2f2.jpg,2
/home/constantin/Doctorat/GunDatasetNoAugSplit70percentage/train/images/images12_jpg.rf.24ec4a742629923e2a89d8188d7112bf.jpg,1
/home/constantin/Doctorat/GunDatasetNoAugSplit70percentage/train/images/images90_jpeg.rf.6ffde5c598df1f9262d68ab900d5e4da.jpg,1
/home/constantin/Doctorat/GunDatasetNoAugSplit70percentage/train/images/images_jpg.rf.4362c98265f9876d5bf446d4f3b92f36.jpg,1
/home/constantin/Doctorat/GunDatasetNoAugSplit70percentage/train/images/istockphoto-1212578192-612x612_jpg.rf.7bc346d3c3f9f2b2ea6d194ceb8d6db9.jpg,2
/home/constantin/Doctorat/GunDatasetNoAugSplit70percentage/train/images/lee-enfield-mk-1-ww1-rifle-GR7A2Y_jpg.rf.46c50b2412dc1b93212968dcae3fec61.jpg,1
/home/constantin/Doctorat/GunDatasetNoAugSplit70percentage/train/images/phone_use_000030_jpg.rf.eb5bfce90ff08464a4376ec39bd8e809.jpg,1
/home/constantin/Doctorat/GunDatasetNoAugSplit70percentage/train/images/phone_use_000142_jpg.rf.53bdc05f43290df2c7d41a57ca49a87d.jpg,1
/home/constantin/Doctorat/GunDatasetNoAugSplit70percentage/train/images/phone_use_000157_jpg.rf.aa4f80a651db4aeaf5c911601c1d7468.jpg,1
/home/constantin/Doctorat/GunDatasetNoAugSplit70percentage/train/images/phone_use_000161_jpg.rf.873bab527d39ea7ccbab42c6222315a9.jpg,1
/home/constantin/Doctorat/GunDatasetNoAugSplit70percentage/train/images/phone_use_000170_jpg.rf.0cb694b8bf575b7e416ad022f7535707.jpg,1
/home/constantin/Doctorat/GunDatasetNoAugSplit70percentage/train/images/phone_use_000201_jpg.rf.223bc08a8ec92f68fc0545cc659dbbf2.jpg,1
/home/constantin/Doctorat/GunDatasetNoAugSplit70percentage/train/images/phone_use_000596_jpg.rf.383467fda92f1db3c1f0c465befe6afe.jpg,1
/home/constantin/Doctorat/GunDatasetNoAugSplit70percentage/train/images/real-video-430-.rf.701ba9784893b91ec75bbbbce517822c.jpg,1
/home/constantin/Doctorat/GunDatasetNoAugSplit70percentage/train/images/real-video-54-_jpg.rf.12b8e41c3413ba9fc54763b370fee9e7.jpg,2
/home/constantin/Doctorat/GunDatasetNoAugSplit70percentage/train/images/real-video-94-.rf.c16a3684954fd93d69c148cd85233dbf.jpg,1
/home/constantin/Doctorat/GunDatasetNoAugSplit70percentage/train/images/real-video-99-_jpg.rf.957586b0cc2aa0ade29faf8d6b02a83f.jpg,2
/home/constantin/Doctorat/GunDatasetNoAugSplit70percentage/train/images/rifle195_jpg.rf.d6eeef1e2e3aec5b6af3aa59b0f1c042.jpg,1
/home/constantin/Doctorat/GunDatasetNoAugSplit70percentage/train/images/selfie_stick_001742_jpg.rf.ab294b67e8a47b9738db3fb60ef7e36e.jpg,1
/home/constantin/Doctorat/GunDatasetNoAugSplit70percentage/train/images/selfie_stick_001744_jpg.rf.a442ac6eaaad6520ff792a580ba65491.jpg,1
/home/constantin/Doctorat/GunDatasetNoAugSplit70percentage/train/images/selfie_stick_001764_jpg.rf.8d1d68dd916dcd800add1c07e17b1d18.jpg,1
/home/constantin/Doctorat/GunDatasetNoAugSplit70percentage/train/images/selfie_stick_001774_jpg.rf.9b58fabf234996ee6ccf07eba7fb944e.jpg,1
/home/constantin/Doctorat/GunDatasetNoAugSplit70percentage/train/images/selfie_stick_001786_jpg.rf.77cc5b9c5090b0d9f6cc74aeb941a239.jpg,1
/home/constantin/Doctorat/GunDatasetNoAugSplit70percentage/train/images/selfie_stick_001789_jpg.rf.1ae81f613f8f53b59c4fe714e39d29e2.jpg,1
/home/constantin/Doctorat/GunDatasetNoAugSplit70percentage/train/images/selfie_stick_001814_jpg.rf.bbc8e9cce8f0ee1568d139bef4c313e5.jpg,1
/home/constantin/Doctorat/GunDatasetNoAugSplit70percentage/train/images/selfie_stick_001849_jpg.rf.5e2fec1ff2ccf4ed4ff6caa2ba72f4f5.jpg,1
/home/constantin/Doctorat/GunDatasetNoAugSplit70percentage/train/images/selfie_stick_001858_jpg.rf.27d154f0f8ca9f8aae0810747cbc17d4.jpg,1
/home/constantin/Doctorat/GunDatasetNoAugSplit70percentage/train/images/selfie_stick_001888_jpg.rf.76886670bd106a4a4327dcb61f2a2761.jpg,1
/home/constantin/Doctorat/GunDatasetNoAugSplit70percentage/train/images/selfie_stick_001896_jpg.rf.0539c5f82cb186588de5a7026b3bc563.jpg,1
/home/constantin/Doctorat/GunDatasetNoAugSplit70percentage/train/images/selfie_stick_001921_jpg.rf.b6537309b94bc3a62195fc70a3e21eaa.jpg,2
/home/constantin/Doctorat/GunDatasetNoAugSplit70percentage/train/images/selfie_stick_001973_jpg.rf.f1d8aab663a7b321f29d4a9fe887578f.jpg,1
/home/constantin/Doctorat/GunDatasetNoAugSplit70percentage/train/images/selfie_stick_001983_jpg.rf.8ed662a780ba2e2d0265cf8af768c03e.jpg,1
/home/constantin/Doctorat/GunDatasetNoAugSplit70percentage/train/images/selfie_stick_002139_jpg.rf.acef9509aab07a34b7451ccbe0776199.jpg,1
/home/constantin/Doctorat/GunDatasetNoAugSplit70percentage/train/images/selfie_stick_002143_jpg.rf.b8fb5ec5f00fb9de1fc5434c93ec7cbf.jpg,1
/home/constantin/Doctorat/GunDatasetNoAugSplit70percentage/train/images/selfie_stick_002197_jpg.rf.586599d36032464a10527907952d61cd.jpg,1
/home/constantin/Doctorat/GunDatasetNoAugSplit70percentage/train/images/shopping_or_food_003843_jpg.rf.18db5463e04b1da6a2ba8bc769984123.jpg,1
/home/constantin/Doctorat/GunDatasetNoAugSplit70percentage/train/images/shopping_or_food_003860_jpg.rf.d0868a600f85738f66d8e3096f4a2efe.jpg,1
/home/constantin/Doctorat/GunDatasetNoAugSplit70percentage/train/images/tools_in_hand_002410_jpg.rf.dcf6b0a2200845be02e9bb0eb54b04e7.jpg,1
/home/constantin/Doctorat/GunDatasetNoAugSplit70percentage/train/images/tools_in_hand_002470_jpg.rf.6169b4e7e46febe4f1ca9ccfd2d06ec3.jpg,1
/home/constantin/Doctorat/GunDatasetNoAugSplit70percentage/train/images/tools_in_hand_002500_jpg.rf.4125adc5225cb1038ed2e87111c70491.jpg,1
/home/constantin/Doctorat/GunDatasetNoAugSplit70percentage/train/images/tools_in_hand_002563_jpg.rf.9cb7a1618f35bd71cef3c59836dc2a66.jpg,1
/home/constantin/Doctorat/GunDatasetNoAugSplit70percentage/train/images/tools_in_hand_002707_jpg.rf.8017c63d61f8af6b12c4f88b607aa3d8.jpg,1
/home/constantin/Doctorat/GunDatasetNoAugSplit70percentage/train/images/umbrella_001194_jpg.rf.104dcf5cb8e1462d715ba2ec364db3d6.jpg,2
/home/constantin/Doctorat/GunDatasetNoAugSplit70percentage/train/images/wallet_keys_003051_jpg.rf.d09bed7831e655ca88aa5f39498ac778.jpg,1
/home/constantin/Doctorat/GunDatasetNoAugSplit70percentage/train/images/wallet_keys_003053_jpg.rf.7e29125d495bf4e8c907c185c71026d4.jpg,1
/home/constantin/Doctorat/GunDatasetNoAugSplit70percentage/train/images/water_bottle_001295_jpg.rf.a995c1bf669f435b1222c10dcfa1203c.jpg,1
/home/constantin/Doctorat/GunDatasetNoAugSplit70percentage/train/images/water_bottle_001685_jpg.rf.6c6f7af9601e3277a5c8a25b9014e37c.jpg,1
/home/constantin/Doctorat/GunDatasetNoAugSplit70percentage/train/images/ww-german-army-field-equipment-helmets-rifle-ww-german-army-field-equipment-helmets-rifle-165111879_jpg.rf.7e1b0466278601abed457c97c08b038c.jpg,1
/home/constantin/Doctorat/GunDatasetNoAugSplit70percentage/train/images/youtube-34_jpg.rf.2aa41240133d3e4cdd1bc0b430ccd999.jpg,1
